error.code,error.message,error.details,error.validationErrors,id,name,referenceNumber,createdAt,creationTime,priority,amountInRiyal,isVisionAchievement,isCapitalContract,contractType,sectorName,entityName,departmentName,agencyName,agencyCode,contractAgencyNumber,vendorName,stepName,editPaymentPlanStatus,hasRemainingAmountFromPreviouseYear,isDeleted,isEditPlanFlag,isContractAutomated,enabledAutomatedContractChangeRequests,isContractApproved,statusId,actualCompletePercent,status,showEdit,mofPassedDays,showMofPassedDaysWarrning,showContractOperation,govAgencySignatory,stepId,isAutomatedCopiedContract,isCommitteeApprovalRequired,theRequirementsOfTheGeneralAuditingOfficeAcknowledgement,amountInCharacters
,,,,93d83e9a-4814-4945-90fd-00dd50130f00,29/4/1612/2,181209470819,09/04/1440,2018-12-16T12:05:26.06,متوسطة,9517896.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الاجهزة المتطورة المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,2594285e-8e69-4f2d-ad97-47f27a416715,340013662,181209470782,09/04/1440,2018-12-16T12:00:22.17,متوسطة,6324616.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركه مكتب الكمال للا ستيراد المحدوده,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,60cc7cdf-6ac7-480a-8399-55e857dca65b,29/4/1612/1,181209470576,09/04/1440,2018-12-16T11:41:47.973,متوسطة,4283653.76,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة جنرال الكتريك العربية للرعاية الصحية المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,a7b1cad2-fadb-425f-ad1a-4b3d7ec9d849,29/4/29/4/49,181209470464,09/04/1440,2018-12-16T11:32:49.84,متوسطة,1229268.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مصنع فرع شركة عبدالله هاشم للمعدات والغازات الصناعية المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,False,6.0,,طلب مغلق,False,,False,False,,133.0,False,,,
,,,,63caf1e6-fc8b-4e08-9220-0185a1f5eb83,360013064,181209470364,09/04/1440,2018-12-16T11:26:07.5,متوسطة,966300.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركه الفيصليه للانظمه الطبيه,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,9003ef6e-9e57-443f-ad8d-1eb6020f2e97,29/4/1661/1,181209469723,09/04/1440,2018-12-16T10:44:54.29,متوسطة,265000.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,الشركه السعوديه للتوريدات عبداللطيف باناجه وشركاه,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,7b430237-597a-492b-9d96-5fc911934527,350012371,181209469575,09/04/1440,2018-12-16T10:36:04.283,متوسطة,75050.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فرع مؤسسة مدارات التقنية للتجارة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,9e85aecd-a490-478e-96b2-92926a35bdee,350012373,181209469479,09/04/1440,2018-12-16T10:30:10.683,متوسطة,73100.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة عبدالرحمن القصيبي للتجارة العامة*,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,77a5fb13-e5f6-4bb4-88ce-6a45b43e4777,360013072,181209469327,09/04/1440,2018-12-16T10:19:39.753,متوسطة,666.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة ركاء الطبية المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,505ad3f3-3296-4e21-b68d-4db7390ebcfd,التجهيز الطبي و غير الطبي لعدد (120) مركز صحي مستأجر للمناطق والمحافظات لصالح وزارة الصحة,181201469081,09/04/1440,2018-12-16T10:00:22.037,متوسطة,10530146.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,الشركة الأساسية للالكترونيات المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,4bdf209c-c115-40bf-bd5e-d92363bf2224,التجهيز الطبي و غير الطبي لعدد (120) مركز صحي مستأجر للمناطق والمحافظات لصالح وزارة الصحة,181201468960,09/04/1440,2018-12-16T09:47:39.567,متوسطة,25627473.72,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,الشركة السعودية للتسويق والتجارة لماوراء البحار لاصحابها ابراهيم الموسي واولاده,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,a9ccad60-1dcb-41a7-8ffc-2b848ba350b6,التجهيز الطبي والغير طبي للعيادات الملكية في كل من الرياض وجدة ومكة المكرمة بالشراء المباشر,181201468812,09/04/1440,2018-12-16T09:40:28.693,متوسطة,438546.15,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة ركاء الطبية المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,8c0f8933-06cc-46a6-8b87-8b58b313670c,مشروع تشغيل المركز الوطني للوقاية من الأمراض ومكافحتها,181201463406,06/04/1440,2018-12-13T15:52:37.93,عالية,218485037.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,كفاءات حلول الاعمال المحدودة شركة شخص واحد,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,5.0,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,c174c438-54b6-4752-b907-0af865130e0d,عقد مشروع تطوير وتجهيز مراكز تدريب طب الأسرة لمركز صحي حي الجسر بالخبر,181201462924,06/04/1440,2018-12-13T15:13:01.58,عالية,398720.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسة بدر الشرق للمقاولات العامة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,030c1867-d3e7-49d7-a011-3078b7dac1af,عقد تشغيل الفريق التنفيذي للشركات والكيانات التابعة لوزارة الصحة,181201501999,06/04/1440,2018-12-13T14:54:45.153,عالية,328703122.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة تكامل لخدمات الاعمال شركة مساهمة مفقله,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,تم تعديل العقد بعد الاعتماد الداخلي بناء على طلب الجهة,False,,False,True,,140.0,False,,,
,,,,1b645d63-aaca-46b6-95ce-691c8e3fc2a3,تأسيس عدد 135 دائرة (IP_VPPN) بسرعة (4Mbps ) العاملة بالمراكز الصحية بالمنطقة الغربية,181209463515,06/04/1440,2018-12-13T12:47:01.293,عالية,45927000.0,True,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة اتحاد اتصالات,,لم يتم تعديل جدول المعالم,False,False,False,False,True,False,6.0,20.0,طلب مغلق,False,,False,False,,913.0,False,,,
,,,,158de724-9656-479f-a187-6c857409fafe,إحلال و تطوير البنية التحتية لمستشفى الملك فهد بمنطقة المدينة المنورة,181209457863,06/04/1440,2018-12-13T09:00:49.417,متوسطة,9078605.31,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة البابطين للمقاولات شركة شخص واحد,,لم يتم تعديل جدول المعالم,True,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,e31337d6-2b3c-4523-9512-98a991a5c757,دورة تدريبية بمسمى (ادارة المشاريع الاحترافية pmp,181201457607,06/04/1440,2018-12-13T08:43:16.813,متوسطة,22600.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مركز صناعة العبقريه للتدريب,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,34882ed8-761e-4df5-bc1b-094f39c0e269,لقاء حضور دورة تحليل القوائم المالية للموظف / سعود بن عبدالعزيز المقبل,181201457201,06/04/1440,2018-12-13T07:58:33.077,متوسطة,2250.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مركز سبل للتدريب,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,77474ce4-9d89-47d3-95e4-0174e8985591,تأمين قياس مؤشر كتلة الجسم ,181201456067,05/04/1440,2018-12-12T15:54:59.023,متوسطة,150000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مكتب صانعوا الاعلام للخدمات التجارية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,98af258a-4623-42ff-9246-8f544432d383,تأمين مستلزمات طبية للمركز السعودي لزراعة الأعضاء بموجب التعميد رقم 181687512 في 1439/05/27هـ,181201455576,05/04/1440,2018-12-12T15:20:47.407,متوسطة,63959.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسة رعاية الشرق التجارية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,aa472d3e-0f0c-4b18-8c92-6b1e7799444c,حفلات وضيافة,181201455541,05/04/1440,2018-12-12T15:17:29.903,متوسطة,2520.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فندق جلوريا إن,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,b17a82d4-3315-4562-a7e3-70c953d6f887,حفلات وضيافة,181201455516,05/04/1440,2018-12-12T15:14:58.313,متوسطة,4200.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فندق الرياض راديسون بلو / فرع شركة المباركيه للفنادق المحدوده,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,4b348fe5-d6db-4593-a9ac-a3a0a7e5a540,حفلات وضيافة,181201455489,05/04/1440,2018-12-12T15:12:54.317,متوسطة,49300.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فندق الرياض راديسون بلو / فرع شركة المباركيه للفنادق المحدوده,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,21f385b8-4f47-42e7-943d-0f5b567d037f,حفلات وضيافة,181201455471,05/04/1440,2018-12-12T15:10:41.993,متوسطة,4016.25,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة اوليان الفندقية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,cfecfd79-fea5-4327-9d90-aac6c71922d5,حفلات وضيافة ,181201455452,05/04/1440,2018-12-12T15:07:58.257,متوسطة,2388.75,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسه مسار التموين للتجارة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,cf73d790-6d49-4ed8-8920-07566f3c772b,تأمين خدمات نقل البريد السريع المحلي و الدولي لوزارة الصحة ,181201474887,05/04/1440,2018-12-12T12:33:41.027,متوسطة,33030575.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة سمسا للنقل السريع المحدودة *,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد مجاز,False,,False,True,,131.0,False,,,
,,,,6710cc9d-b5cf-43da-b408-fabc11a2de73,منافسة أحلال المرحلة الثانية مجموعة العناية المركزة,181209451041,05/04/1440,2018-12-12T10:07:07.11,متوسطة,153596.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,الشركة الأساسية للالكترونيات المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,37e18dd4-6863-4d42-ab74-ff55c9645436,منافسة الاحلال العام المرحلة الثانية مجموعة العناية المركزة,181209450935,05/04/1440,2018-12-12T09:57:58.58,متوسطة,345727.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الميناء السعودية الطبية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,87139139-25e1-46f0-9415-dd540a64221d,تأسيس دوائر لعيادات الأسنان بمنطقة الرياض مع الخدمات المدارة,181201449763,05/04/1440,2018-12-12T07:48:00.63,عالية,4694811.45,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الاتصالات المتكاملة المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,feffd2e6-3d84-42e5-9806-6e23063871ac,(تأمين سيارات لبعض إدارات الرعاية الصحية المنزلية بالمناطق والمحافظات الصحية),181201447042,04/04/1440,2018-12-11T14:18:41.047,متوسطة,5890000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة مجموعة ابن الجبيل للتجارة والمقاولات المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,e92f0352-9260-4042-9cbe-54b99fcd838c,توريد وتركيب وتشغيل وتدريب شاشة تفاعلية رقمية (MUPI) للمركز السعودي لسلامة المرضى ,181201445321,04/04/1440,2018-12-11T12:22:44.693,عالية,242382.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركـة الرائد المثالي للرعاية الطبية,,لم يتم تعديل جدول المعالم,False,True,False,False,True,False,5.0,,طلب ملغى,False,,False,False,,132.0,False,,,
,,,,75093ea4-5195-4856-a106-372074547f96,3700112013,181209445104,04/04/1440,2018-12-11T12:03:46.07,متوسطة,79400955.15,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركه عبدالله هاشم للمعدات والغازات الصناعيه المحدوده,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,527abed2-dead-4828-85cf-7d98adae3b04,3700112017,181209443979,04/04/1440,2018-12-11T10:52:25.313,متوسطة,3067882.35,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مصنع مدا غاز لأنتاج الغازات,,تم تعديل جدول المعالم,False,False,True,False,True,False,6.0,,طلب مغلق,False,,False,False,,133.0,False,,,
,,,,d63e7342-b33b-4752-b75d-012563cdb539,29/4/0390/7,181209443625,04/04/1440,2018-12-11T10:29:25.953,متوسطة,2289355.8,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مصنع عبدالله عساف الغنيم للغازات الصناعية,,لم يتم تعديل جدول المعالم,False,False,False,False,True,False,6.0,,طلب مغلق,False,,False,False,,133.0,False,,,
,,,,f6252464-eaf7-482d-9921-33e1b7009420,3700112015,181209443556,04/04/1440,2018-12-11T10:23:29.173,متوسطة,13145256.17,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة عبدالله بن محمد باجبير وأولاده,,تم تعديل جدول المعالم,False,False,True,False,True,False,6.0,,طلب مغلق,False,,False,False,,133.0,False,,,
,,,,4768a758-f35f-442a-9089-f19a9730fad2,35001420613,181209443437,04/04/1440,2018-12-11T10:15:04.07,متوسطة,331250.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة ثمار الجزيرة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,7dac93cd-b666-459d-a95f-38b000dc7c29,37001420717,181209443332,04/04/1440,2018-12-11T10:05:38.533,متوسطة,4303669.5,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة انمائيات للتجارة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,782a5236-d25b-4e91-b005-13a68616ea68,35001221428,181209443191,04/04/1440,2018-12-11T09:56:02.783,متوسطة,11994148.46,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركه فاروق ومامون تمر وشركاهما,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,c001d524-6dcb-43a3-a83e-7bf9353cb2b6,35001222173,181209443099,04/04/1440,2018-12-11T09:50:47.47,متوسطة,4100142.26,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة مصنع جمجوم للصناعات الطبية المحدودة,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,0c400f81-077a-455a-99be-37b7e4dd124f,3800122191,181209443028,04/04/1440,2018-12-11T09:46:10.11,متوسطة,2081904.15,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الصالحية التجارية (مساهمه مقفله),,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,a32c10aa-49cd-4db6-bd35-4b2ec6c2ced4,3500142066,181209442780,04/04/1440,2018-12-11T09:30:22.4,متوسطة,20473166.06,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الحياة الطبية لصاحبها وليد امين الكيالي وشركاه,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,80.0,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,ee69108d-b68b-43c3-8288-7dca46980888,37001221626,181209442721,04/04/1440,2018-12-11T09:25:03.87,متوسطة,363888.22,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة سمير للتجارة والتسويق (مساهمة مقفلة),,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,aaacbfa3-d5bf-41fc-818c-b9aa0c806e48,3600122025,181209442637,04/04/1440,2018-12-11T09:19:43.777,متوسطة,53155824.22,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة عبدالرحمن القصيبي للتجارة العامة*,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,5800ffe4-e413-449b-bfe2-b1688f44b059,تامين مستلزمات لمستشفى الامير محمد بن عبدالعزيز بالرياض ,181201442429,04/04/1440,2018-12-11T08:59:13.063,متوسطة,7275.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسة كافيات لتقنيه المعلومات,,لم يتم تعديل جدول المعالم,False,False,False,False,True,False,5.0,,طلب ملغي,False,,False,False,,132.0,False,,,
,,,,f2bcd604-dcea-4ed7-8804-27081b8bd25e,منافسة الاحلال العام المرحلة الثانية مجموعة العناية المركزة,181209442398,04/04/1440,2018-12-11T08:52:43.39,متوسطة,3093400.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فرع شركة الخطيب المتحدة للتجارة والمقاولات,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,9aa06666-37f5-4264-be2d-caa860e24891,تامين مستلزمات لمستشفى الامير محمد بن عبدالعزيز بالرياض,181201442368,04/04/1440,2018-12-11T08:52:10.517,متوسطة,29000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة مجموعة السلام الطبية(شركةمساهمة سعودية مقفلة),,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,7d55c1f5-fd92-4a17-9ad9-513fa2b36b46,تامين رخص لادارة تقنية المعلومات والاتصالات بمستشفى الامير محمد بن عبدالعزيز,181201441962,04/04/1440,2018-12-11T07:50:51.83,متوسطة,10000.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الكان العربية للاتصالات,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,a27b9da1-cc80-4591-9d1d-f216b255afac,لقاء تامين اشتراك في برنامج INDIVIDUAL ACCESS ADVISOR GARTNER حسب التعميد رقم 1786443 بتاريخ 13/9/1439هـ,181201441901,04/04/1440,2018-12-11T07:04:14.413,متوسطة,191730.0,False,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة جارتنر العربية السعودية المحدودة,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,1193e89f-32ec-4c24-a8d9-42ba445f941a,حملة الأسبوع العالمي للتوعية بالمضادات الحيوية,181201440395,03/04/1440,2018-12-10T16:57:44.047,عالية,411117.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسة منى عايض الأسمري للتجاره,,لم يتم تعديل جدول المعالم,False,False,False,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,130.0,False,,,
,,,,d48f205e-8e1b-44f4-bc98-181df8c977fa,مشروع تطبيق موعد,181209436946,03/04/1440,2018-12-10T12:03:24.067,عالية,81926316.15,True,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,شركة الاتصالات السعودية,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,5ce4fc41-1f1b-40de-8b89-660bd8aeaf52,منافسة الاحلال العام المرحلة الثانية مجموعة العناية المركزة,181209436824,03/04/1440,2018-12-10T11:58:28.59,متوسطة,30850.0,False,,عقود قائمة,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,فرع شركه عبدالرووف ابراهيم بترجى واخوانه صيدليات البترجى الوطنيه*22051001863,,تم تعديل جدول المعالم,False,False,True,False,True,True,3.0,,عقد / تعميد معتمد داخليا,False,,False,True,,910.0,False,,,
,,,,859918ad-24cc-4ab3-a555-17afe3d569cf,إنتاج محتوى مكتوب وتصاميم وأفلام ودعاية مصاحبة وإدارة مواقع التواصل الإجتماعي ,181201436256,03/04/1440,2018-12-10T11:21:16.527,عالية,295200.0,True,,عقد جديد,قطاع الصحة و التنمية الإجتماعية,وزارة الصحة,الديوان العام,وزارة الصحة الديوان العام,022001000000,,مؤسسه الاتجاهات العربيه فرع وكاله الفاروق للدعايه والاعلان,,تم تعديل جدول المعالم,False,True,True,False,True,False,5.0,,طلب ملغى,False,,False,False,,132.0,False,,,
